,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,pop2026
1085,2619,TX,False,"Eastland County, TX",Eastland County,1p1c,8808.0,4342.47768,11681.21268,8226.5208,4764.93672,4648.17768,3586.23816,46057.5648,51283.80078125,
1086,1275,MI,True,"Lansing-East Lansing, MI MSA",Eaton County,2p3c,13860.6036,10835.35176,14403.7776,14616.2184,8948.31888,19897.8564,9353.99196,91916.1216,80828.6640625,
1087,1275,MI,True,"Lansing-East Lansing, MI MSA",Eaton County,1p1c,10759.4268,4525.96248,11351.06472,6212.52252,5538.49956,7716.6204,5840.76156,51944.8596,80828.6640625,
1088,3094,WI,True,"Eau Claire, WI MSA",Eau Claire County,2p3c,14146.98,11421.0462,14075.0556,23035.5708,9264.30468,18874.1208,12720.5088,103537.5816,81198.3203125,
1089,3094,WI,True,"Eau Claire, WI MSA",Eau Claire County,1p1c,10424.09112,4770.609,10245.97848,9822.97416,5505.639,10690.26636,7720.56228,59180.1216,81198.3203125,
1090,443,GA,True,"Valdosta, GA MSA",Echols County,2p3c,11104.188,11128.1982,14317.4892,18063.0468,8055.6702,11009.46612,7395.00804,81073.0668,55208.328125,
1091,443,GA,True,"Valdosta, GA MSA",Echols County,1p1c,7873.1352,4648.2858,12238.3728,7725.50976,4537.00488,6170.4162,5564.3046,48757.0284,55208.328125,
1092,2620,TX,True,"Odessa, TX MSA",Ector County,2p3c,18120.0,10286.26176,14310.7548,18523.8072,10292.70924,14524.6476,7201.33596,93259.518,75431.671875,179166.0
1093,2620,TX,True,"Odessa, TX MSA",Ector County,1p1c,14568.0,4296.60612,10345.46856,7923.096,6835.39092,7634.49384,5515.91016,57118.9632,75431.671875,179166.0
1094,1831,NM,False,"Eddy County, NM",Eddy County,1p0c,10104.0,3216.28896,10698.50532,4077.2802,4826.46564,0.0,5963.0196,38885.5608,76509.8359375,
1095,2031,ND,False,"Eddy County, ND",Eddy County,2p2c,8808.0,9504.33912,15564.9948,13786.9512,6635.283,12014.7384,5578.28904,71892.5976,81717.8984375,
1096,624,IL,False,"Edgar County, IL",Edgar County,2p3c,10524.0,10469.29104,15068.3364,21026.328,7606.69704,13312.542,9262.75776,87269.9532,66861.78125,
1097,624,IL,False,"Edgar County, IL",Edgar County,1p1c,8400.0,4373.05812,11648.62944,9031.00488,4628.18256,6860.58324,6425.7576,51367.2192,66861.78125,
1098,1950,NC,True,"Rocky Mount, NC MSA",Edgecombe County,2p3c,11644.66992,10432.68456,13840.6332,21623.4696,7999.49628,13868.3748,9128.93772,88538.268,46212.3046875,
1099,1950,NC,True,"Rocky Mount, NC MSA",Edgecombe County,1p1c,8551.20924,4357.76772,11197.4202,9252.31644,4677.4314,7786.52124,6104.96484,51927.6324,46212.3046875,
1100,2364,SC,True,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",Edgefield County,2p3c,9553.54764,11274.62112,15770.0448,16136.2296,7546.86696,9262.78716,5070.0234,74614.1196,63797.73046875,
1101,2364,SC,True,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",Edgefield County,1p1c,7027.20336,4709.4474,12460.5744,6899.2368,4252.6512,5225.1618,3771.06624,44345.3412,63797.73046875,
1102,1030,KY,True,"Bowling Green, KY HUD Metro FMR Area",Edmonson County,2p3c,10895.2104,9956.80884,16004.634,19780.4268,7555.50876,16900.3584,10205.96856,91298.9184,53278.921875,
1103,1030,KY,True,"Bowling Green, KY HUD Metro FMR Area",Edmonson County,1p1c,8603.6352,4158.99204,12683.6592,8461.96944,4624.40292,6272.02812,6392.63304,51197.3208,53278.921875,
1104,2413,SD,False,"Edmunds County, SD",Edmunds County,2p3c,12348.0,11750.499,16406.9652,22534.272,8731.83696,13452.9084,6988.03932,92212.518,83119.515625,
1105,2413,SD,False,"Edmunds County, SD",Edmunds County,1p1c,8628.0,4908.2226,13794.8124,9677.65284,4904.70744,5554.04112,4659.19524,52126.6344,83119.515625,
1106,2621,TX,False,"Edwards County, TX",Edwards County,2p2c,9492.0,7375.60692,15204.3912,16453.0416,6111.79908,8458.467,4344.86724,67440.1752,56732.140625,
1107,918,KS,False,"Edwards County, KS",Edwards County,2p0c,6540.0,5535.13032,13965.2268,11917.37988,4375.296,0.0,6596.80884,48929.8416,66074.203125,
1108,444,GA,True,"Savannah, GA MSA",Effingham County,1p0c,9867.60348,3216.28896,11246.98536,4921.47984,4740.81,0.0,6795.69948,40788.8676,82789.90625,
1109,626,IL,False,"Effingham County, IL",Effingham County,2p2c,8400.0,8365.01736,15083.556,21403.0248,6074.6268,12089.2524,9682.31256,81097.7928,75177.015625,
1110,195,CA,True,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",El Dorado County,2p3c,25085.856,16362.8424,17143.1412,19182.9876,15018.498,15567.8016,17817.5388,126178.668,105534.1015625,193589.0
1111,195,CA,True,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",El Dorado County,1p1c,17524.9332,6834.81516,13596.69,8221.12212,8826.49728,9178.9482,9529.60908,73712.6136,105534.1015625,193589.0
1112,266,CO,True,"Colorado Springs, CO HUD Metro FMR Area",El Paso County,1p0c,9564.0,3423.7914,9919.92036,3896.37996,4705.98888,0.0,5780.81436,37290.8964,84155.5859375,877680.0
1113,266,CO,True,"Colorado Springs, CO HUD Metro FMR Area",El Paso County,1p0c,9564.0,3423.7914,9919.92036,3896.37996,4705.98888,0.0,5780.81436,37290.8964,84155.5859375,764448.0
1114,2623,TX,True,"El Paso, TX HUD Metro FMR Area",El Paso County,2p2c,9972.0,8754.78516,13049.3952,12145.9296,6785.45292,11206.26192,4090.5744,66004.4004,53818.0078125,877680.0
1115,2623,TX,True,"El Paso, TX HUD Metro FMR Area",El Paso County,2p2c,9972.0,8754.78516,13049.3952,12145.9296,6785.45292,11206.26192,4090.5744,66004.4004,53818.0078125,764448.0
1116,265,CO,True,"Denver-Aurora-Lakewood, CO MSA",Elbert County,1p0c,12134.2872,3641.66928,13745.4432,3956.37996,5716.251,0.0,7673.5584,46867.5876,114597.890625,
1117,445,GA,False,"Elbert County, GA",Elbert County,2p2c,7776.0,9174.53544,13934.508,14297.5476,6141.8478,8118.531,5710.49592,65153.4672,46372.4921875,
1118,919,KS,False,"Elk County, KS",Elk County,1p0c,6516.0,3195.53868,12228.45,5634.69,3518.87364,0.0,5899.13484,36992.6868,59042.49609375,
1119,2295,PA,False,"Elk County, PA",Elk County,2p2c,8688.0,9504.33912,15023.6772,13404.5304,6591.80196,14127.6108,7615.20336,74955.1644,72066.7578125,
1120,723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p3c,12564.0,10139.83884,14143.2624,17757.768,8226.49584,21080.2248,9340.03128,93251.6196,69381.609375,208382.0
1121,723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p1c,9900.0,4235.44488,10448.937,7559.70552,5121.82908,9904.72848,6102.98844,53273.6304,69381.609375,208382.0
1122,1773,NV,False,"Elko County, NV",Elko County,2p3c,17292.0,12262.9812,16989.3528,22561.0428,10708.935,17157.6924,10102.35936,107074.3596,93736.8984375,
1123,1773,NV,False,"Elko County, NV",Elko County,1p1c,12084.0,5122.28796,13353.8388,9667.44,6234.51636,8383.75272,6183.0234,61028.8596,93736.8984375,
1124,1031,KY,False,"Elliott County, KY",Elliott County,2p3c,10092.0,10103.23248,14401.896,16659.5316,7317.52884,11905.96368,7348.06272,77828.2152,39088.1875,
1125,1031,KY,False,"Elliott County, KY",Elliott County,1p1c,7956.0,4220.15436,11984.79204,7148.77368,4411.90104,5684.00976,5446.74204,46852.374,39088.1875,
1126,2622,TX,True,"Dallas, TX HUD Metro FMR Area",Ellis County,2p2c,14701.8396,8634.8562,15009.2676,16744.314,8455.80468,13312.0488,7256.844,84114.9732,88461.0625,250513.0
1127,2181,OK,False,"Ellis County, OK",Ellis County,2p0c,7272.0,6391.07736,14668.7208,11037.58008,4950.672,0.0,7155.80856,51475.8576,69161.8671875,250513.0
1128,921,KS,False,"Ellsworth County, KS",Ellsworth County,2p3c,11640.0,10579.11036,15400.3476,19979.1444,8050.85964,9840.16116,7437.84372,82927.4652,74967.5390625,
1129,921,KS,False,"Ellsworth County, KS",Ellsworth County,1p1c,8616.0,4418.92968,12127.6968,8581.94388,4723.06896,6080.06796,5615.3946,50163.0996,74967.5390625,
1130,26,AL,True,"Montgomery, AL MSA",Elmore County,1p0c,7694.83812,3486.04212,11058.42624,5737.47984,4051.27368,0.0,6193.33596,38221.3944,74491.09375,
1131,577,ID,False,"Elmore County, ID",Elmore County,2p2c,9744.0,9414.39252,14765.3568,14449.0968,6941.84112,12477.0516,7127.031,74918.772,55778.21875,
1132,446,GA,False,"Emanuel County, GA",Emanuel County,2p3c,10824.0,9920.20308,14202.1284,17748.6024,7516.44288,9221.95092,6178.83624,75612.1644,45816.9765625,
1133,446,GA,False,"Emanuel County, GA",Emanuel County,1p1c,7776.0,4143.702,11858.83452,7615.79736,4318.97796,5202.57312,4837.5546,45753.4392,45816.9765625,
1134,2814,UT,False,"Emery County, UT",Emery County,2p3c,10968.0,11347.83396,17033.7684,18577.146,8085.90672,16840.9692,10363.85964,93217.482,71919.921875,
1135,2814,UT,False,"Emery County, UT",Emery County,1p1c,8808.0,4740.02784,13621.9452,7911.4746,4908.98472,6578.49096,6333.36324,52902.2868,71919.921875,
1136,827,IA,False,"Emmet County, IA",Emmet County,1p0c,6228.0,3320.04012,11219.66304,5154.69,3459.63168,0.0,5582.58396,34964.6076,72551.421875,
1137,1276,MI,False,"Emmet County, MI",Emmet County,2p2c,10512.0,8934.67752,14990.6364,12385.8804,7046.29764,14776.2,8037.17208,76682.8656,72631.515625,
1138,2032,ND,False,"Emmons County, ND",Emmons County,2p3c,12600.0,11860.31616,16831.8276,16041.7356,8862.93672,13638.5172,6506.59356,86341.9272,74897.71875,
1139,2032,ND,False,"Emmons County, ND",Emmons County,1p1c,8808.0,4954.09428,13389.7428,6893.4756,4986.54936,6937.92036,4706.30088,50676.0816,74897.71875,
1140,2953,VA,False,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,2p3c,11458.87644,10505.89668,13278.816,18460.6872,7958.70336,12311.3496,7737.7266,81712.0548,37757.421875,
1141,2953,VA,False,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,1p1c,8480.00316,4388.34816,10233.93096,7921.15872,4662.71076,6701.33868,5559.20688,47946.6972,37757.421875,
1142,2624,TX,False,"Erath County, TX",Erath County,2p3c,13572.0,10688.92752,14737.0536,19172.772,8790.69072,9714.32448,5112.89832,81788.6664,76072.40625,
1143,2624,TX,False,"Erath County, TX",Erath County,1p1c,10044.0,4464.80088,11669.0178,8226.5208,5257.11072,4953.04356,4059.6054,48674.0976,76072.40625,
1144,2296,PA,True,"Erie, PA MSA",Erie County,2p2c,10128.0,9174.53544,13837.458,10563.48408,6994.07004,17381.4624,7795.37472,75874.3824,68354.78125,955034.0
1145,2296,PA,True,"Erie, PA MSA",Erie County,2p2c,10128.0,9174.53544,13837.458,10563.48408,6994.07004,17381.4624,7795.37472,75874.3824,68354.78125,266844.0
1146,2092,OH,False,"Erie County, OH",Erie County,2p0c,7596.0,5325.89796,12649.818,8053.37988,4682.11344,0.0,5230.01184,43537.2216,68958.5546875,955034.0
1147,2092,OH,False,"Erie County, OH",Erie County,2p0c,7596.0,5325.89796,12649.818,8053.37988,4682.11344,0.0,5230.01184,43537.2216,68958.5546875,266844.0
1148,27,AL,False,"Escambia County, AL",Escambia County,1p0c,5748.0,3102.1626,10825.43256,5686.79004,3206.76312,0.0,5362.83984,33931.9896,50277.51171875,337757.0
1149,342,FL,True,"Pensacola-Ferry Pass-Brent, FL MSA",Escambia County,2p2c,11378.48292,9714.21384,14061.618,14876.2212,7642.71612,11538.71484,5649.23436,74861.2032,66620.4765625,337757.0
1150,1774,NV,False,"Esmeralda County, NV",Esmeralda County,2p3c,12420.0,12995.1,15997.1328,22561.0428,9208.89336,15095.8668,7775.25,96053.2848,63605.7109375,
1151,1774,NV,False,"Esmeralda County, NV",Esmeralda County,1p1c,8808.0,5428.0968,13574.3916,9667.44,5158.29936,7376.28444,5187.28128,55199.7948,63605.7109375,
1152,1808,NJ,True,"Newark, NJ HUD Metro FMR Area",Essex County,1p3c,23398.3404,12582.2604,10044.63504,12204.2184,13037.19,22110.3408,16174.9056,109551.8904,82683.1171875,915961.0
1153,1808,NJ,True,"Newark, NJ HUD Metro FMR Area",Essex County,1p3c,23398.3404,12582.2604,10044.63504,12204.2184,13037.19,22110.3408,16174.9056,109551.8904,82683.1171875,839420.0
1154,2840,VT,False,"Essex County, VT",Essex County,2p4c,11820.0,17022.81,16179.9876,20245.8396,10450.88676,13629.4992,7771.57836,97120.5996,53908.3671875,915961.0
1155,2840,VT,False,"Essex County, VT",Essex County,2p4c,11820.0,17022.81,16179.9876,20245.8396,10450.88676,13629.4992,7771.57836,97120.5996,53908.3671875,839420.0
1156,1032,KY,False,"Estill County, KY",Estill County,2p3c,9900.0,10066.62672,14325.0372,16491.9828,7234.69632,11970.08568,7213.86696,77202.2928,42633.81640625,
1157,1032,KY,False,"Estill County, KY",Estill County,1p1c,7956.0,4204.8636,11922.70308,7076.9238,4406.36028,5714.62212,5403.6522,46685.124,42633.81640625,
1158,28,AL,True,"Gadsden, AL MSA",Etowah County,2p3c,10824.0,11091.59184,14778.5304,19403.4432,7940.8836,15327.9156,9589.719,88956.0816,58943.921875,
1159,28,AL,True,"Gadsden, AL MSA",Etowah County,1p1c,8604.0,4632.99504,11255.29032,8300.30712,4796.28516,5011.83252,5616.5196,48217.23,58943.921875,
1160,1775,NV,False,"Eureka County, NV",Eureka County,2p3c,14916.0,12153.1644,18245.8068,22561.0428,9808.22532,16263.9552,9279.11724,103227.3168,87378.7890625,
1161,1775,NV,False,"Eureka County, NV",Eureka County,1p1c,10572.0,5076.41748,15297.8436,9667.44,5670.03876,7947.0462,6056.76564,60287.5548,87378.7890625,
1162,1139,LA,False,"Evangeline Parish, LA",Evangeline Parish,2p3c,11052.0,11640.68184,13920.4824,21434.6868,8222.45364,8360.41704,7281.78144,81912.504,43795.15625,
1163,1139,LA,False,"Evangeline Parish, LA",Evangeline Parish,1p1c,8700.0,4862.3514,11436.84228,9196.49196,4914.17472,4159.30956,5189.38296,48458.5512,43795.15625,
1164,447,GA,False,"Evans County, GA",Evans County,2p3c,9720.0,11530.86396,13756.5312,17455.392,7700.02584,9064.39452,6119.34372,75346.5528,52445.140625,
1165,447,GA,False,"Evans County, GA",Evans County,1p1c,7776.0,4816.48056,11349.35664,7490.06028,4562.75244,5113.68756,4910.53128,46018.8696,52445.140625,
1166,75,AK,True,"Fairbanks, AK MSA",Fairbanks North Star Borough,2p3c,22344.0,11010.84156,15607.3524,21277.3536,12085.7736,28361.118,14285.1492,124971.588,92407.15625,
1167,75,AK,True,"Fairbanks, AK MSA",Fairbanks North Star Borough,1p1c,15612.0,4690.35096,11578.20192,9119.24412,7356.342,12743.3244,7666.80108,68766.264,92407.15625,
1168,2878,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,2p3c,30383.9736,14203.0944,14525.7864,18146.8212,16155.6516,24488.1684,23555.304,141458.796,148568.375,1189421.0
1169,2878,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,1p1c,23697.6192,5932.6806,10021.31904,7761.43428,10736.22588,12988.2,14699.2032,85836.6792,148568.375,1189421.0
1170,2954,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,2p3c,29624.7768,11823.70968,14905.824,18146.8212,15018.4224,24123.8568,21843.9768,135487.38,145809.296875,
1171,2954,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,1p1c,23105.4936,4938.80388,10050.1458,7761.43428,10161.5544,12794.9748,13827.1248,82639.5288,145809.296875,
1172,2365,SC,True,"Columbia, SC HUD Metro FMR Area",Fairfield County,2p2c,8780.67852,9714.21384,15432.8052,15989.892,6701.42868,8941.49628,6458.6484,72019.1604,49046.34765625,172026.0
1173,2093,OH,True,"Columbus, OH HUD Metro FMR Area",Fairfield County,2p0c,8973.92508,5401.98192,13207.2264,9410.69976,5208.9576,0.0,6106.14072,48308.9292,83422.4296875,172026.0
1174,2414,SD,False,"Fall River County, SD",Fall River County,2p3c,11340.0,11750.499,15012.3636,27979.6236,8366.5986,13350.3468,7650.78876,95450.2212,64658.2109375,
1175,2414,SD,False,"Fall River County, SD",Fall River County,1p1c,8784.0,4908.2226,12002.4792,12012.7704,4961.23248,5511.69876,4807.42968,52987.8336,64658.2109375,
1176,1633,MT,False,"Fallon County, MT",Fallon County,2p3c,13584.0,12519.2244,15337.302,17576.4492,9458.22732,18286.4712,11557.7424,98319.4224,97228.1015625,
1177,1633,MT,False,"Fallon County, MT",Fallon County,1p1c,10380.0,5229.32184,12586.548,7529.9106,5655.873,7274.59644,7119.89868,55776.1464,97228.1015625,
1178,2955,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Falls Church city,2p3c,30157.8312,14349.5196,13183.488,18146.8212,16126.7676,24379.6512,22930.5936,139274.676,177662.46875,
1179,2955,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Falls Church city,1p1c,23521.2408,5993.84184,8865.9522,7761.43428,10694.4792,12930.6432,14184.054,83951.6484,177662.46875,
1180,2625,TX,True,"Falls County, TX HUD Metro FMR Area",Falls County,2p3c,12396.0,9480.93168,15420.0384,19110.2316,7926.87528,11995.04004,5038.19532,81367.3128,53085.87890625,
1181,2625,TX,True,"Falls County, TX HUD Metro FMR Area",Falls County,1p1c,8808.0,3960.2172,11939.18412,8174.57076,4626.42852,6304.87356,3883.27332,47696.5488,53085.87890625,
1182,448,GA,False,"Fannin County, GA",Fannin County,1p0c,7020.0,3268.16496,11446.83768,5458.79004,3727.80756,0.0,6016.83576,36938.4372,62070.609375,
1183,2626,TX,False,"Fannin County, TX",Fannin County,2p2c,9252.0,8784.76752,15088.4028,16453.0416,6535.43184,8442.16404,4658.08188,69213.8904,70378.65625,
1184,1357,MN,False,"Faribault County, MN",Faribault County,2p3c,11592.0,11054.98608,15531.12,18686.1588,8205.8958,12607.9596,8080.31256,85758.4332,71686.8359375,
1185,1357,MN,False,"Faribault County, MN",Faribault County,1p1c,8808.0,4617.705,12117.1308,7818.9492,4864.66224,6719.27496,4857.28128,49803.006,71686.8359375,
1186,2415,SD,False,"Faulk County, SD",Faulk County,2p3c,10728.0,11640.68184,15849.138,22534.272,8105.05596,12941.3892,6210.3984,88008.9372,84826.1015625,
1187,2415,SD,False,"Faulk County, SD",Faulk County,1p1c,8628.0,4862.3514,12850.0332,9677.65284,4888.08624,5342.85972,4405.28136,50654.262,84826.1015625,
1188,134,AR,True,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Faulkner County,2p3c,13363.8732,10981.77468,14548.8792,16806.4272,8821.38792,16200.0372,9199.53876,89921.9184,72333.734375,135015.0
1189,134,AR,True,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",Faulkner County,1p1c,9952.56888,4587.1242,11283.18168,7186.6362,5268.30432,5956.32096,5832.26184,50066.3964,72333.734375,135015.0
1190,2879,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fauquier County,2p3c,20692.116,13654.0068,17119.3116,18398.148,12444.954,19837.4004,17208.1248,119354.0628,124632.0390625,
1191,2879,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fauquier County,1p1c,16138.5708,5703.32484,13274.4036,7869.2088,7914.18012,10521.4944,11037.28488,72458.4672,124632.0390625,
1192,2297,PA,True,"Pittsburgh, PA HUD Metro FMR Area",Fayette County,2p3c,11674.22016,10652.32248,15349.8432,12881.2212,8089.78632,19195.2528,8115.04692,85957.6932,64465.1640625,339063.0
1193,449,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Fayette County,1p0c,13896.4692,3496.41756,10944.59028,5125.47984,6302.12844,0.0,8284.61352,48049.6992,110871.5390625,339063.0
1194,2482,TN,False,"Fentress County, TN",Fentress County,2p3c,10044.0,11457.65256,14842.578,17455.392,7790.89668,9947.30784,3999.08604,75536.9124,45324.1015625,
1195,2482,TN,False,"Fentress County, TN",Fentress County,1p1c,7956.0,4785.89976,12371.8632,7490.06028,4616.89272,5405.65428,3620.66784,46247.0388,45324.1015625,
1196,1634,MT,False,"Fergus County, MT",Fergus County,2p3c,12912.0,11567.46972,15554.7552,17576.4492,8869.87716,18448.8672,10882.45308,95811.8736,61074.5859375,
1197,1634,MT,False,"Fergus County, MT",Fergus County,1p1c,10380.0,4831.77096,12222.9168,7529.9106,5511.82476,7339.20048,6879.31272,54694.9332,61074.5859375,
1198,2992,WA,False,"Ferry County, WA",Ferry County,2p3c,13344.0,11567.46972,16580.1972,13890.366,9026.40816,13995.7452,5484.52332,83888.7132,58375.0625,
1199,2992,WA,False,"Ferry County, WA",Ferry County,1p1c,9324.0,4831.77096,13573.3116,5949.21528,5129.19396,6989.625,4310.922,50108.0388,58375.0625,
1200,1358,MN,True,"Fillmore County, MN HUD Metro FMR Area",Fillmore County,1p0c,6636.0,3496.41756,11657.90916,5005.34988,3671.37456,0.0,5575.89072,36042.9432,80158.1484375,
1201,1706,NE,False,"Fillmore County, NE",Fillmore County,2p2c,8808.0,9054.60648,15383.2356,16157.9916,6472.32636,15239.2212,7931.28876,79046.6724,83400.8671875,
1202,922,KS,False,"Finney County, KS",Finney County,2p3c,12396.0,9993.41532,14306.124,20649.3408,8112.56832,10348.03344,7526.69532,83332.1772,71053.28125,
1203,922,KS,False,"Finney County, KS",Finney County,1p1c,9624.0,4174.2828,11030.2368,8869.34328,4999.66224,6393.87372,5769.25776,50860.6584,71053.28125,
1204,2628,TX,False,"Fisher County, TX",Fisher County,2p3c,11820.0,10652.32248,15744.4428,19172.772,8142.60864,9301.4436,4715.1954,79548.7848,63663.21484375,
